Location-To;Location-From;GCAS;Description;UOM;Type;Procurement;Safety Strategy;Safety;Rounding Value
2727;#N/D!;83726379;ORK ULT RW 16X20 VP Prospera BUD        ;CS;FERT;P;SS;1000;0
2727;#N/D!;83726377;ORK ULT RW 24X14 BIM Prospera BUD       ;CS;FERT;P;SS;1000;0
2621;#N/D!;83726377;ORK ULT RW 24X14 BIM Prospera BUD       ;CS;FERT;P;SS;1000;0
2621;#N/D!;83726376;ORK ULT RW 16X10 SP Prospera BUD        ;CS;FERT;P;SS;1000;0
2727;#N/D!;83726376;ORK ULT RW 16X10 SP Prospera BUD        ;CS;FERT;P;SS;1000;0
2727;2621;83726360;ORK ULT NW 16X14 VP Prospera GEB        ;CS;FERT;F;SS;1000;0
2621;#N/D!;83726360;ORK ULT NW 16X14 VP Prospera GEB        ;CS;FERT;P;SS;1000;0
2727;2621;83726359;ORK ULT NW 12X20 TP Prospera GEB        ;CS;FERT;F;SS;1000;0
2621;#N/D!;83726359;ORK ULT NW 12X20 TP Prospera GEB        ;CS;FERT;P;SS;1000;0
2621;#N/D!;83726358;ORK ULT NW 24X10 SP BIM Prospera GEB    ;CS;FERT;P;SS;1000;0
2727;2621;83726358;ORK ULT NW 24X10 SP BIM Prospera GEB    ;CS;FERT;F;SS;1000;0
2621;#N/D!;83726357;ORK ULT NW 24X7 SP Prospera GEB         ;CS;FERT;P;SS;1000;0
2727;2621;83726357;ORK ULT NW 24X7 SP Prospera GEB         ;CS;FERT;F;SS;1000;0
2621;#N/D!;83726356;ORK ULT LW Fresh 18X7 SP Prospera GEB   ;CS;FERT;P;SS;1000;0
2727;#N/D!;83726356;ORK ULT LW Fresh 18X7 SP Prospera GEB   ;CS;FERT;P;SS;1000;0
4850;#N/D!;83727870;ORK ULT RW 12x34 QP SAHIKA BUD          ;CS;FERT;P;SS;1000;54
2727;#N/D!;83727875;ORK ULT LW 12x26 QP SAHIKA BUD          ;CS;FERT;P;SS;1000;0
2621;#N/D!;83727876;ORK ULT LW 8x34 GP SAHIKA BUD           ;CS;FERT;P;SS;1000;64
2727;#N/D!;83727876;ORK ULT LW 8x34 GP SAHIKA BUD           ;CS;FERT;P;SS;1000;0
2621;#N/D!;83727877;ORK ULT NW 24x7 SP SAHIKA BUD           ;CS;FERT;P;SS;1000;91
2751;9979;83727885;ORK ULT NW 12x22 QP SAHIKA S5AB BUD     ;CS;FERT;F;SS;1000;54
2727;2621;83727877;ORK ULT NW 24x7 SP SAHIKA BUD           ;CS;FERT;F;SS;1000;0
2621;#N/D!;83727878;ORK ULT NW 16x12 VP SAHIKA BUD          ;CS;FERT;P;SS;1000;90
2727;2621;83727885;ORK ULT NW 12x22 QP SAHIKA S5AB BUD     ;CS;FERT;F;SS;1000;0
2727;#N/D!;83727878;ORK ULT NW 16x12 VP SAHIKA BUD          ;CS;FERT;P;SS;1000;0
4850;#N/D!;83727885;ORK ULT NW 12x22 QP SAHIKA S5AB BUD     ;CS;FERT;P;SS;1000;54
2727;0;83727884;ORK ULT NW 12x16 TP SAHIKA S5AB BUD     ;CS;FERT;F;SS;1000;0
2727;0;83727879;ORK ULT NW 12x18 TP SAHIKA BUD          ;CS;FERT;F;SS;1000;0
2751;9979;83727883;ORK ULT NW 15x12 VP SAHIKA S5AB BUD     ;CS;FERT;P;SS;1000;72
4850;#N/D!;83727880;ORK ULT NW 12x24 QP SAHIKA BUD          ;CS;FERT;P;SS;1000;50
2621;#N/D!;83727880;ORK ULT NW 12x24 QP SAHIKA BUD          ;CS;FERT;P;SS;1000;50
2727;2621;83727883;ORK ULT NW 15x12 VP SAHIKA S5AB BUD     ;CS;FERT;P;SS;1000;0
2727;2621;83727880;ORK ULT NW 12x24 QP SAHIKA BUD          ;CS;FERT;F;SS;1000;50
2621;2751;83727883;ORK ULT NW 15x12 VP SAHIKA S5AB BUD     ;CS;FERT;F;SS;1000;72
4850;#N/D!;83727883;ORK ULT NW 15x12 VP SAHIKA S5AB BUD     ;CS;FERT;P;SS;1000;72
2621;2751;83727882;ORK ULT NW 24x7 SP SAHIKA S5AB BUD      ;CS;FERT;F;SS;1000;77
2751;9979;83727882;ORK ULT NW 24x7 SP SAHIKA S5AB BUD      ;CS;FERT;F;SS;1000;77
2727;#N/D!;83727881;ORK ULT NW 12x30 GP SAHIKA BUD          ;CS;FERT;P;SS;1000;0
2727;2621;83727882;ORK ULT NW 24x7 SP SAHIKA S5AB BUD      ;CS;FERT;P;SS;1000;77
4850;#N/D!;83727882;ORK ULT NW 24x7 SP SAHIKA S5AB BUD      ;CS;FERT;P;SS;1000;77
2621;#N/D!;83727881;ORK ULT NW 12x30 GP SAHIKA BUD          ;CS;FERT;P;SS;1000;0
2751;#N/D!;83727881;ORK ULT NW 12x30 GP SAHIKA BUD          ;CS;FERT;P;SS;1000;45
2621;2751;83727885;ORK ULT NW 12x22 QP SAHIKA S5AB BUD     ;CS;FERT;F;SS;1000;54
2621;#N/D!;83728234;ORKID SIM oval SF 18X20 Restage         ;CS;FERT;P;SS;1000;0
2621;#N/D!;83727886;ORK ULT NW 8x28 GP SAHIKA S5AB BUD      ;CS;FERT;P;SS;1000;0
2727;#N/D!;83727873;ORK ULT LW 16x14 VP SAHIKA BUD          ;CS;FERT;P;SS;1000;0
2727;#N/D!;83727872;ORK ULT LW 24x8 SP SAHIKA BUD           ;CS;FERT;P;SS;1000;0
2727;#N/D!;83727871;ORK ULT RW 12x44 GP SAHIKA BUD          ;CS;FERT;P;SS;1000;0
2621;#N/D!;83727871;ORK ULT RW 12x44 GP SAHIKA BUD          ;CS;FERT;P;SS;1000;0
2727;#N/D!;83727886;ORK ULT NW 8x28 GP SAHIKA S5AB BUD      ;CS;FERT;P;SS;1000;0
2621;2751;83727870;ORK ULT RW 12x34 QP SAHIKA BUD          ;CS;FERT;P;SS;1000;54
2727;2621;83727870;ORK ULT RW 12x34 QP SAHIKA BUD          ;CS;FERT;F;SS;1000;54
2621;#N/D!;83727873;ORK ULT LW 16x14 VP SAHIKA BUD          ;CS;FERT;P;SS;1000;0
2621;#N/D!;83727875;ORK ULT LW 12x26 QP SAHIKA BUD          ;CS;FERT;P;SS;1000;0
2621;#N/D!;83727874;ORK ULT LW 12x20 TP SAHIKA BUD          ;CS;FERT;P;SS;1000;0
2727;#N/D!;83727874;ORK ULT LW 12x20 TP SAHIKA BUD          ;CS;FERT;P;SS;1000;0
2621;#N/D!;83727872;ORK ULT LW 24x8 SP SAHIKA BUD           ;CS;FERT;P;SS;1000;0
2621;2751;83731510;ORK INF NW 12X10ct AC TR BUD            ;CS;FERT;F;SS;1000;78
2621;#N/D!;83729511;ORKID INFINITY NIGHT F5 12X10CT AC TR   ;CS;FERT;P;SS;1000;48
2621;2751;83731511;ORK INF RW 12x10ct AC TR BUD            ;CS;FERT;F;SS;1000;78
2621;#N/D!;83729512;Orkid Infinity NorWing F1 12x10ct AC TR ;CS;FERT;P;SS;1000;48
2621;2751;83732395;ORK ULT RW 20X10 SP Sens Prosp 3 SRP    ;CS;FERT;F;SS;1000;144
2621;2751;83733882;ORK ULT RW 20X10 SP Sens Prosp 3 SRP BUD;CS;FERT;F;SS;1000;144
2621;2751;83732396;ORK ULT LW 24x8 SP Sens Prosp 3         ;CS;FERT;F;SS;1000;100
2621;2751;83733883;ORK ULT LW 24x8 SP Sens Prosp 3 BUD     ;CS;FERT;F;SS;1000;100
2621;2751;83733884;ORK ULT NW 24x7 SP Sens Prosp 3 BUD     ;CS;FERT;F;SS;1000;110
2621;2751;83732397;ORK ULT NW 24x7 SP Sens Prosp 3         ;CS;FERT;F;SS;1000;110
4850;#N/D!;83733882;ORK ULT RW 20X10 SP Sens Prosp 3 SRP BUD;CS;FERT;P;SS;1000;144
4850;#N/D!;83732395;ORK ULT RW 20X10 SP Sens Prosp 3 SRP    ;CS;FERT;P;SS;1000;144
4850;#N/D!;83733883;ORK ULT LW 24x8 SP Sens Prosp 3 BUD     ;CS;FERT;P;SS;1000;100
4850;#N/D!;83732396;ORK ULT LW 24x8 SP Sens Prosp 3         ;CS;FERT;P;SS;1000;100
4850;#N/D!;83732397;ORK ULT NW 24x7 SP Sens Prosp 3         ;CS;FERT;P;SS;1000;110
4850;#N/D!;83733884;ORK ULT NW 24x7 SP Sens Prosp 3 BUD     ;CS;FERT;P;SS;1000;110
2621;2751;83731541;ORKID SIM Prima NML RPW 10X28 Sahika T&H;CS;FERT;F;SS;1000;165
2621;2751;83735374;ORKID PAM REG ONMM RPW 10X28 ARI CR TH  ;CS;FERT;F;SS;1000;165
4853;#N/D!;83735374;ORKID PAM REG ONMM RPW 10X28 ARI CR TH  ;CS;FERT;P;SS;1000;165
4853;#N/D!;83731541;ORKID SIM Prima NML RPW 10X28 Sahika T&H;CS;FERT;P;SS;1000;165
2621;2727;83735122;Orkid Platinum VP SRP Geb               ;CS;FERT;F;SS;1000;0
2621;2727;83733904;Orkid Platinum VP SRP- FC01             ;CS;FERT;F;SS;1000;0
2621;2751;83731540;ORKID SIM offset NML 15X60 Sahika       ;CS;FERT;F;SS;1000;100
2621;2751;83735369;ORKID SIM offset NML 15X60 ARI BR SRP   ;CS;FERT;F;SS;1000;100
2621;2751;83731526;ORKID SIM Prima Angel Love 8X34 Sahika  ;CS;FERT;F;SS;1000;200
2621;2751;83735372;ORKID PVA REG DEO 8X34 ARI BR  SRP      ;CS;FERT;F;SS;1000;200
2621;2751;83735364;ORKID SIM oval SF 18X20 ARI BR SRP      ;CS;FERT;F;SS;1000;200
2621;2751;83731520;ORKID SIM oval SF 18X20 Sahika          ;CS;FERT;F;SS;1000;200
2621;2751;83731538;ORKID SIM offset NML 18X20 Sahika       ;CS;FERT;F;SS;1000;200
2621;2751;83735367;ORKID SIM offset NML 18X20 ARI BR SRP   ;CS;FERT;F;SS;1000;200
2621;2751;83731527;ORKID SIM Prima Angel Love 10X40 Sahika ;CS;FERT;F;SS;1000;120
2621;2751;83735373;ORKID PVA REG DEO 10X40 ARI BR  SRP     ;CS;FERT;F;SS;1000;120
2621;2751;83731539;ORKID SIM offset NML 15X40 Sahika       ;CS;FERT;F;SS;1000;140
2621;2751;83735368;ORKID SIM offset NML 15X40 ARI BR SRP   ;CS;FERT;F;SS;1000;140
2621;2751;83731523;ORKID SIM Prima NML 18X18 Sahika        ;CS;FERT;F;SS;1000;150
2621;2751;83735370;ORKID PVA REG 18X18 ARI BR SRP          ;CS;FERT;F;SS;1000;150
5053;#N/D!;83731540;ORKID SIM offset NML 15X60 Sahika       ;CS;FERT;P;SS;1000;100
5053;#N/D!;83735369;ORKID SIM offset NML 15X60 ARI BR SRP   ;CS;FERT;P;SS;1000;100
5053;#N/D!;83731526;ORKID SIM Prima Angel Love 8X34 Sahika  ;CS;FERT;P;SS;1000;200
5053;#N/D!;83735372;ORKID PVA REG DEO 8X34 ARI BR  SRP      ;CS;FERT;P;SS;1000;200
5053;#N/D!;83735364;ORKID SIM oval SF 18X20 ARI BR SRP      ;CS;FERT;P;SS;1000;200
5053;#N/D!;83731520;ORKID SIM oval SF 18X20 Sahika          ;CS;FERT;P;SS;1000;200
5053;#N/D!;83731538;ORKID SIM offset NML 18X20 Sahika       ;CS;FERT;P;SS;1000;200
5053;#N/D!;83735367;ORKID SIM offset NML 18X20 ARI BR SRP   ;CS;FERT;P;SS;1000;200
5053;#N/D!;83731527;ORKID SIM Prima Angel Love 10X40 Sahika ;CS;FERT;P;SS;1000;120
5053;#N/D!;83735373;ORKID PVA REG DEO 10X40 ARI BR  SRP     ;CS;FERT;P;SS;1000;120
5053;#N/D!;83735368;ORKID SIM offset NML 15X40 ARI BR SRP   ;CS;FERT;P;SS;1000;140
5053;#N/D!;83731539;ORKID SIM offset NML 15X40 Sahika       ;CS;FERT;P;SS;1000;140
5053;#N/D!;83731523;ORKID SIM Prima NML 18X18 Sahika        ;CS;FERT;P;SS;1000;150
5053;#N/D!;83735370;ORKID PVA REG 18X18 ARI BR SRP          ;CS;FERT;P;SS;1000;150
2621;2751;83735365;ORKID SIM oval SF 15X40 ARI BR SRP      ;CS;FERT;F;SS;1000;140
2621;2751;83731521;ORKID SIM oval SF 15X40 Sahika          ;CS;FERT;F;SS;1000;140
5053;#N/D!;83731521;ORKID SIM oval SF 15X40 Sahika          ;CS;FERT;P;SS;1000;140
5053;#N/D!;83735365;ORKID SIM oval SF 15X40 ARI BR SRP      ;CS;FERT;P;SS;1000;140
2621;2751;83731522;ORKID SIM oval SF 15X60 Sahika          ;CS;FERT;F;SS;1000;100
2621;2751;83735366;ORKID SIM oval SF 15X60 ARI BR SRP      ;CS;FERT;F;SS;1000;100
5053;#N/D!;83731522;ORKID SIM oval SF 15X60 Sahika          ;CS;FERT;P;SS;1000;100
5053;#N/D!;83735366;ORKID SIM oval SF 15X60 ARI BR SRP      ;CS;FERT;P;SS;1000;100
2621;2751;83735376;ORKID CBO LNG ONMM 8X32 ARI CR TH       ;CS;FERT;F;SS;1000;108
2621;2751;83731532;ORKID CBO LNG ONMM 8X32 Sahika T&H      ;CS;FERT;F;SS;1000;108
4853;#N/D!;83735376;ORKID CBO LNG ONMM 8X32 ARI CR TH       ;CS;FERT;P;SS;1000;108
4853;#N/D!;83731532;ORKID CBO LNG ONMM 8X32 Sahika T&H      ;CS;FERT;P;SS;1000;108
2621;2751;83731531;ORKID CBO LNG ONMM 14X16 Sahika T&H     ;CS;FERT;F;SS;1000;126
2621;2751;83735375;ORKID CBO LNG ONMM 14X16 ARI CR TH      ;CS;FERT;F;SS;1000;126
4853;#N/D!;83731531;ORKID CBO LNG ONMM 14X16 Sahika T&H     ;CS;FERT;P;SS;1000;126
4853;#N/D!;83735375;ORKID CBO LNG ONMM 14X16 ARI CR TH      ;CS;FERT;P;SS;1000;126
2621;2725;83734835;ORK ULT RW 12x30 QP FC01 GEB            ;CS;FERT;F;SS;1000;60
2621;2725;83735631;ORK ULT RW 12x30 QP FC01 LARA GEB       ;CS;FERT;F;SS;1000;60
2621;2725;83735716;ORK ULT NW 12x22 QP FC01 LARA GEB       ;CS;FERT;F;SS;1000;60
2621;2725;83734837;ORK ULT NW 12x22 QP FC01 GEB            ;CS;FERT;F;SS;1000;60
2621;2725;83735717;ORK ULT NW 12x28 GP FC01 LARA GEB       ;CS;FERT;F;SS;1000;50
2621;2725;83734838;ORK ULT NW 12x28 GP FC01 GEB            ;CS;FERT;F;SS;1000;50
2621;2725;83735718;ORK ULT LW 8x32 GP FC01 LARA GEB        ;CS;FERT;F;SS;1000;81
2621;2725;83734839;ORK ULT LW 8x32 GP FC01 GEB             ;CS;FERT;F;SS;1000;81
2621;2725;83735445;ORK ULT RW 20x10 SP FC01 BIM GEB        ;CS;FERT;F;SS;1000;108
2621;2725;83735719;ORK ULT RW 20x10 SP FC01 LARA BIM GEB   ;CS;FERT;F;SS;1000;108
2725;#N/D!;83734835;ORK ULT RW 12x30 QP FC01 GEB            ;CS;FERT;P;SS;1000;60
2725;#N/D!;83735631;ORK ULT RW 12x30 QP FC01 LARA GEB       ;CS;FERT;P;SS;1000;60
2725;#N/D!;83734836;ORK ULT RW 12x38 GP FC01 GEB            ;CS;FERT;P;SS;1000;54
2725;#N/D!;83735632;ORK ULT RW 12x38 GP FC01 LARA GEB       ;CS;FERT;P;SS;1000;54
2725;#N/D!;83733608;ORK ULT RW 24x8 SP FC01 GEB             ;CS;FERT;P;SS;1000;108
2725;#N/D!;83735636;ORK ULT RW 24x8 SP FC01 LARA GEB        ;CS;FERT;P;SS;1000;108
2725;#N/D!;83735637;ORK ULT RW 16x16 VP FC01 LARA GEB       ;CS;FERT;P;SS;1000;81
2725;#N/D!;83733610;ORK ULT RW 16x16 VP FC01 GEB            ;CS;FERT;P;SS;1000;81
2725;#N/D!;83733613;ORK ULT LW 24x7 SP FC01 GEB             ;CS;FERT;P;SS;1000;108
2725;#N/D!;83735638;ORK ULT LW 24x7 SP FC01 LARA GEB        ;CS;FERT;P;SS;1000;108
2725;#N/D!;83733616;ORK ULT LW 12x14 VP FC01 GEB            ;CS;FERT;P;SS;1000;108
2725;#N/D!;83735639;ORK ULT LW 12x14 VP FC01 LARA GEB       ;CS;FERT;P;SS;1000;108
2621;2725;83734836;ORK ULT RW 12x38 GP FC01 GEB            ;CS;FERT;F;SS;1000;54
2621;2725;83735632;ORK ULT RW 12x38 GP FC01 LARA GEB       ;CS;FERT;F;SS;1000;54
2725;#N/D!;83733617;ORK ULT LW 12x26 QP FC01 GEB            ;CS;FERT;P;SS;1000;54
2725;#N/D!;83735640;ORK ULT LW 12x26 QP FC01 LARA GEB       ;CS;FERT;P;SS;1000;54
2725;#N/D!;83733614;ORK ULT NW 24x6 SP FC01 GEB             ;CS;FERT;P;SS;1000;99
2725;#N/D!;83735641;ORK ULT NW 24x6 SP FC01 LARA GEB        ;CS;FERT;P;SS;1000;99
2725;#N/D!;83733615;ORK ULT NW 12x12 VP FC01 GEB            ;CS;FERT;P;SS;1000;99
2725;#N/D!;83735642;ORK ULT NW 12x12 VP FC01 LARA GEB       ;CS;FERT;P;SS;1000;99
2725;#N/D!;83735716;ORK ULT NW 12x22 QP FC01 LARA GEB       ;CS;FERT;P;SS;1000;60
2725;#N/D!;83734837;ORK ULT NW 12x22 QP FC01 GEB            ;CS;FERT;P;SS;1000;60
2725;#N/D!;83735717;ORK ULT NW 12x28 GP FC01 LARA GEB       ;CS;FERT;P;SS;1000;50
2725;#N/D!;83734838;ORK ULT NW 12x28 GP FC01 GEB            ;CS;FERT;P;SS;1000;50
2725;#N/D!;83734839;ORK ULT LW 8x32 GP FC01 GEB             ;CS;FERT;P;SS;1000;81
2725;#N/D!;83735718;ORK ULT LW 8x32 GP FC01 LARA GEB        ;CS;FERT;P;SS;1000;81
2725;#N/D!;83735719;ORK ULT RW 20x10 SP FC01 LARA BIM GEB   ;CS;FERT;P;SS;1000;108
2725;#N/D!;83735445;ORK ULT RW 20x10 SP FC01 BIM GEB        ;CS;FERT;P;SS;1000;108
2621;2725;83733608;ORK ULT RW 24x8 SP FC01 GEB             ;CS;FERT;F;SS;1000;108
2621;2725;83735636;ORK ULT RW 24x8 SP FC01 LARA GEB        ;CS;FERT;F;SS;1000;108
2621;2725;83733610;ORK ULT RW 16x16 VP FC01 GEB            ;CS;FERT;F;SS;1000;81
2621;2725;83735637;ORK ULT RW 16x16 VP FC01 LARA GEB       ;CS;FERT;F;SS;1000;81
2621;2725;83733613;ORK ULT LW 24x7 SP FC01 GEB             ;CS;FERT;F;SS;1000;108
2621;2725;83735638;ORK ULT LW 24x7 SP FC01 LARA GEB        ;CS;FERT;F;SS;1000;108
2621;2725;83735639;ORK ULT LW 12x14 VP FC01 LARA GEB       ;CS;FERT;F;SS;1000;108
2621;2725;83733616;ORK ULT LW 12x14 VP FC01 GEB            ;CS;FERT;F;SS;1000;108
2621;2725;83735640;ORK ULT LW 12x26 QP FC01 LARA GEB       ;CS;FERT;F;SS;1000;54
2621;2725;83733617;ORK ULT LW 12x26 QP FC01 GEB            ;CS;FERT;F;SS;1000;54
2621;2725;83733614;ORK ULT NW 24x6 SP FC01 GEB             ;CS;FERT;F;SS;1000;99
2621;2725;83735641;ORK ULT NW 24x6 SP FC01 LARA GEB        ;CS;FERT;F;SS;1000;99
2621;2725;83735642;ORK ULT NW 12x12 VP FC01 LARA GEB       ;CS;FERT;F;SS;1000;99
2621;2725;83733615;ORK ULT NW 12x12 VP FC01 GEB            ;CS;FERT;F;SS;1000;99
2621;2751;83732352;ORK ULT NW 24x7 SP Prospera 3 S5AB BUD  ;CS;FERT;F;SS;1000;77
2621;2751;83734789;ORK ULT NW 24x7 SP Lara S5AB BUD        ;CS;FERT;F;SS;1000;77
2621;2751;83734790;ORK ULT NW 12x22 QP Lara S5AB BUD       ;CS;FERT;F;SS;1000;54
2621;2751;83732354;ORK ULT NW 12x22 QR Prosp 3 S5AB BUD    ;CS;FERT;F;SS;1000;54
4850;#N/D!;83734789;ORK ULT NW 24x7 SP Lara S5AB BUD        ;CS;FERT;P;SS;1000;77
4850;#N/D!;83732352;ORK ULT NW 24x7 SP Prospera 3 S5AB BUD  ;CS;FERT;P;SS;1000;77
4850;#N/D!;83734790;ORK ULT NW 12x22 QP Lara S5AB BUD       ;CS;FERT;P;SS;1000;54
4850;#N/D!;83732354;ORK ULT NW 12x22 QR Prosp 3 S5AB BUD    ;CS;FERT;P;SS;1000;54
