Location;Product;Date;Customer;Quantity
2621;83731520;20170101;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;20
2621;83731520;20170101;SOK ANTALYA DAGITIM MERKEZI;60
2621;83731520;20170101;SOK ERZURUM DAGITIM MERKEZI;18
2621;83731520;20170101;SOK GEBZE 3 DAGITIM MERKEZI;200
2621;83731520;20170101;SOK IZMIR 2 DAGITIM MERKEZI;200
2621;83731520;20170101;SOK MERSIN DAGITIM MERKEZI;20
2621;83731520;20170101;SOK SAMSUN DAGITIM MERKEZI;200
2621;83731520;20170101;SOK SERIK DAGITIM MERKEZI;200
2621;83731520;20170101;SOK YENIDOGAN DAGITIM MERKEZI;12
2621;83731520;20170101;SOK- AVRUPA ORTA DAGITIM MERKE;400
2621;83731520;20170101;SUMER LOGISTIK SAN TIC. AS-ERZ;25
2621;83731520;20170101;SUMER LOGISTIK SAN TIC. AS-VAN;3
2621;83731520;20170101;SUMER LOJISTIK SAN.TC.AS-MARDI;12
2621;83731520;20170101;TESCO KIPA KITLE PAZARLAMA TIC;80
2621;83731520;20170101;YONTEM KOZMETIK ANONIM SIRKETI;60
2621;83731521;20170101;ADNAN TIC.PAZ. AS-MALATYA;25,0005
2621;83731521;20170101;ADNAN TIC.PAZ. AS-MERSIN;16,667
2621;83731521;20170101;AYKANLAR GD SN TIC.AS-KONYA;11,6669
2621;83731521;20170101;AYKANLAR-ADESE ANKARA;13,3336
2621;83731521;20170101;CARREFOUR A.S.(GEBZE).DEPO-1;50,001
2621;83731521;20170101;ECZACIBASI-HAKAN LOJISTIK;53,3344
2621;83731521;20170101;HEDEF GIDA PZ. DAG SAN VE TIC;5,0001
2621;83731521;20170101;HEDEF HADIMKOY;16,667
2621;83731521;20170101;MIGROS A.S.-(GEBZE MERKEZ XDOC;66,668
2621;83731521;20170101;MIGROS A.S.-(SARAY ANKARA);26,6672
2621;83731521;20170101;MIGROS ANTALYA SERIK DEPO;28,3339
2621;83731521;20170101;MIGROS AS-(PINARBASI) (TANSAS);55,0011
2621;83731521;20170101;OZGUN GIDA KOZMETIK VE DAG. AS;16,667
2621;83731521;20170101;OZGUN GIDA SN. AS.-2-KAYSERI;13,3336
2621;83731521;20170101;OZGUN GIDA SN. AS.-ZONGULDAK;11,6669
2621;83731521;20170101;OZGUN KOZM. GIDA SAN. AS.-SAMS;13,3336
2621;83731521;20170101;SECKIN ONUR PAZ.SN.TIC.AS-BURS;23,3338
2621;83731521;20170101;SECKIN ONUR PAZ.SN.TIC.AS-ESKI;21,6671
2621;83731521;20170101;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;13,3336
2621;83731521;20170101;SUMER LOGISTIK SAN TIC. AS-ERZ;43,3342
2621;83731521;20170101;SUMER LOGISTIK SAN TIC. AS-VAN;1,6667
2621;83731521;20170101;SUMER LOJISTIK SAN.TC.AS-MARDI;10,0002
2621;83731521;20170101;TESCO KIPA 918 IZMIR-2 DM;110,0022
2621;83731521;20170101;YONTEM KOZMETIK ANONIM SIRKETI;46,6676
2621;83731522;20170101;ADNAN ANTEP;25
2621;83731522;20170101;AYKANLAR GD SN TIC.AS-KONYA;2,5
2621;83731522;20170101;AYKANLAR IZMIR YENI;180
2621;83731522;20170101;AYKANLAR KOZMETIK TICARET VE P;12,5
2621;83731522;20170101;AYKANLAR-HPK;40
2621;83731522;20170101;HEDEF HADIMKOY;275
2621;83731522;20170101;MAKRO MARKET A.S. (ANKARA);25
2621;83731522;20170101;MAKRO MARKET A.S. (KONYA);25
2621;83731522;20170101;MIGROS A.S.-(GEBZE MERKEZ XDOC;7,5
2621;83731522;20170101;MIGROS AS-(PINARBASI) (TANSAS);5
2621;83731522;20170101;MIGROS ESENYURT DAG.MERK.;17,5
2621;83731522;20170101;OZGUN GIDA KOZMETIK VE DAG. AS;25
2621;83731522;20170101;OZGUN GIDA SN. AS.-2-KAYSERI;25
2621;83731522;20170101;OZGUN GIDA SN. AS.-ZONGULDAK;17,5
2621;83731522;20170101;OZGUN KOZM. GIDA SAN AS.-ANKAR;50
2621;83731522;20170101;SECKIN ONUR PAZ.SN.TIC.AS-BURS;50
2621;83731522;20170101;SECKIN ONUR PAZ.SN.TIC.AS-ESKI;5
2621;83731522;20170101;SUMER LOGISTIK SAN TIC. AS-ERZ;17,5
2621;83731522;20170101;SUMER LOGISTIK SAN TIC. AS-VAN;2,5
2621;83731522;20170101;SUMER LOJISTIK SAN.TC.AS-MARDI;10
2621;83731522;20170101;TESCO KIPA KITLE PAZARLAMA TIC;75
2621;83731522;20170101;YONTEM KOZMETIK ANONIM SIRKETI;50
2621;83731523;20170101;ADNAN ANTEP;22,5
2621;83731523;20170101;ADNAN TIC.PAZ. AS-MALATYA;36
2621;83731523;20170101;ADNAN TIC.PAZ. AS-MERSIN;9
2621;83731523;20170101;AYKANLAR GD SN TIC.AS-KONYA;34,2
2621;83731523;20170101;AYKANLAR IZMIR YENI;207
2621;83731523;20170101;AYKANLAR KOZMETIK TICARET VE P;23,4
2621;83731523;20170101;AYKANLAR-ADESE ANKARA;2,7
2621;83731523;20170101;AYKANLAR-OZM;72
2621;83731523;20170101;CARREFOUR A.S.(GEBZE).DEPO-1;4,5
2621;83731523;20170101;ECZACIBASI-HAKAN LOJISTIK;41,4
2621;83731523;20170101;HEDEF GIDA PZ. DAG SAN VE TIC;15,3
2621;83731523;20170101;HEDEF GIDA PZ. DAG SAN VE TIC;12,6
2621;83731523;20170101;HEDEF HADIMKOY;315
2621;83731523;20170101;HEDEF-CAGRI SANCAKTEPE;90
2621;83731523;20170101;MAKRO MARKET A.S. # UYUM (ISTA;63
2621;83731523;20170101;MAKRO MARKET A.S. (ANKARA);4,5
2621;83731523;20170101;MAKRO MARKET A.S. (KONYA);2,7
2621;83731523;20170101;MAKRO MARKET A.S.(SAMSUN);1,8
2621;83731523;20170101;METRO GROS. B.KOY.ALIS.HIZ.TIC;2,7
2621;83731523;20170101;MIGROS A.S.-(GEBZE MERKEZ XDOC;55,8
2621;83731523;20170101;MIGROS A.S.-(SARAY ANKARA);20,7
2621;83731523;20170101;MIGROS AS-(PINARBASI) (TANSAS);31,5
2621;83731523;20170101;MIGROS ESENYURT DAG.MERK.;24,3
2621;83731523;20170101;MIGROS MUGLA MERKEZ DEPO;-0,9
2621;83731523;20170101;OZGUN GIDA KOZMETIK VE DAG. AS;13,5
2621;83731523;20170101;OZGUN GIDA SN. AS.-2-KAYSERI;15,3
2621;83731523;20170101;OZGUN GIDA SN. AS.-ZONGULDAK;4,5
2621;83731523;20170101;OZGUN KOZM. GIDA SAN AS.-ANKAR;54
2621;83731523;20170101;OZGUN KOZM. GIDA SAN. AS.-SAMS;9,9
2621;83731523;20170101;SECKIN ONUR PAZ.SN.TIC.AS-BURS;54
2621;83731523;20170101;SECKIN ONUR PAZ.SN.TIC.AS-ESKI;40,5
2621;83731523;20170101;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;9,9
2621;83731523;20170101;SUMER LOGISTIK SAN TIC. AS-ERZ;27,9
2621;83731523;20170101;SUMER LOGISTIK SAN TIC. AS-VAN;1,8
2621;83731523;20170101;SUMER LOJISTIK SAN.TC.AS-MARDI;8,1
2621;83731523;20170101;TESCO KIPA KITLE PAZARLAMA TIC;35,1
2621;83731523;20170101;YONTEM KOZMETIK ANONIM SIRKETI;270
2621;83731524;20170101;ADNAN ANTEP;4,5
2621;83731524;20170101;ADNAN TIC.PAZ. AS-MALATYA;13,5
2621;83731524;20170101;ADNAN TIC.PAZ. AS-MERSIN;9
2621;83731524;20170101;AYKANLAR GD SN TIC.AS-KONYA;34,2
2621;83731524;20170101;AYKANLAR IZMIR YENI;40,5
2621;83731524;20170101;AYKANLAR KOZMETIK TICARET VE P;18,9
2621;83731524;20170101;AYKANLAR-OZM;18
2621;83731524;20170101;CARREFOUR A.S.(GEBZE).DEPO-1;7,2
2621;83731524;20170101;HEDEF GIDA PZ. DAG SAN VE TIC;12,6
2621;83731524;20170101;HEDEF HADIMKOY;453,6
2621;83731524;20170101;HEDEF-CAGRI SANCAKTEPE;22,5
2621;83731524;20170101;MAKRO MARKET A.S. # UYUM (ISTA;36
2621;83731524;20170101;MAKRO MARKET A.S. (ANKARA);13,5
2621;83731524;20170101;MAKRO MARKET A.S. (KONYA);2,7
2621;83731524;20170101;MAKRO MARKET A.S.(KAYSERI);2,7
2621;83731524;20170101;MAKRO MARKET A.S.(SAMSUN);4,5
2621;83731524;20170101;METRO GROS. B.KOY.ALIS.HIZ.TIC;4,5
2621;83731524;20170101;MIGROS A.S.-(GEBZE MERKEZ XDOC;41,4
2621;83731524;20170101;MIGROS A.S.-(SARAY ANKARA);19,8
2621;83731524;20170101;MIGROS AS-(PINARBASI) (TANSAS);27,9
2621;83731524;20170101;MIGROS ESENYURT DAG.MERK.;27,9
2621;83731524;20170101;OZGUN GIDA KOZMETIK VE DAG. AS;9
2621;83731524;20170101;OZGUN GIDA SN. AS.-2-KAYSERI;11,7
2621;83731524;20170101;OZGUN GIDA SN. AS.-ZONGULDAK;6,3
2621;83731524;20170101;OZGUN KOZM. GIDA SAN AS.-ANKAR;27
2621;83731524;20170101;OZGUN KOZM. GIDA SAN. AS.-SAMS;2,7
2621;83731524;20170101;SECKIN ONUR PAZ.SN.TIC.AS-BURS;13,5
2621;83731524;20170101;SECKIN ONUR PAZ.SN.TIC.AS-ESKI;33,3
2621;83731524;20170101;SUMER LOGISTIK SAN TIC. AS-ERZ;9,9
2621;83731524;20170101;SUMER LOGISTIK SAN TIC. AS-VAN;1,8
2621;83731524;20170101;SUMER LOJISTIK SAN.TC.AS-MARDI;4,5
2621;83731524;20170101;TESCO KIPA KITLE PAZARLAMA TIC;41,4
2621;83731524;20170101;YONTEM KOZMETIK ANONIM SIRKETI;352,8
2621;83731526;20170101;ADNAN ANTEP;7,556
2621;83731526;20170101;ADNAN TIC.PAZ. AS-MERSIN;9,0672
2621;83731526;20170101;AYKANLAR GD SN TIC.AS-KONYA;11,334
2621;83731526;20170101;AYKANLAR IZMIR YENI;147,342
2621;83731526;20170101;AYKANLAR KOZMETIK TICARET VE P;4,5336
2621;83731526;20170101;CARREFOUR A.S.(ANTALYA).DEPO-1;0,7556
2621;83731526;20170101;CARREFOUR A.S.(GEBZE).DEPO-1;45,336
2621;83731526;20170101;ECZACIBASI-HAKAN LOJISTIK;1,5112
2621;83731526;20170101;HEDEF GIDA PZ. DAG SAN VE TIC;6,0448
2621;83731526;20170101;HEDEF GIDA PZ. DAG SAN VE TIC;6,8004
2621;83731526;20170101;HEDEF HADIMKOY;15,112
2621;83731526;20170101;MAKRO MARKET A.S. # UYUM (ISTA;30,224
2621;83731526;20170101;METRO GROS. B.KOY.ALIS.HIZ.TIC;13,6008
2621;83731526;20170101;MIGROS A.S.-(GEBZE MERKEZ XDOC;44,5804
2621;83731526;20170101;MIGROS A.S.-(SARAY ANKARA);19,6456
2621;83731526;20170101;MIGROS ANTALYA SERIK DEPO;7,556
2621;83731526;20170101;MIGROS AS-(PINARBASI) (TANSAS);21,9124
2621;83731526;20170101;MIGROS ERZURUM DEPO;3,778
2621;83731526;20170101;MIGROS ESENYURT DAG.MERK.;3,0224
2621;83731526;20170101;MIGROS MUGLA MERKEZ DEPO;3,778
2621;83731526;20170101;MIGROS T.A.S.-ADANA;18,89
2621;83731526;20170101;OZGUN GIDA KOZMETIK VE DAG. AS;7,556
2621;83731526;20170101;OZGUN GIDA SN. AS.-2-KAYSERI;43,8248
2621;83731526;20170101;OZGUN GIDA SN. AS.-ZONGULDAK;10,5784
2621;83731526;20170101;OZGUN KOZM. GIDA SAN AS.-ANKAR;11,334
2621;83731526;20170101;OZGUN KOZM. GIDA SAN. AS.-SAMS;11,334
2621;83731526;20170101;SECKIN ONUR PAZ.SN.TIC.AS-BURS;15,112
2621;83731526;20170101;SECKIN ONUR PAZ.SN.TIC.AS-ESKI;16,6232
2621;83731526;20170101;SUMER LOGISTIK SAN TIC. AS-ERZ;8,3116
2621;83731526;20170101;SUMER LOGISTIK SAN TIC. AS-VAN;2,2668
2621;83731526;20170101;SUMER LOJISTIK SAN.TC.AS-MARDI;3,778
2621;83731526;20170101;TESCO KIPA KITLE PAZARLAMA TIC;129,9632
2621;83731526;20170101;TESCO KIPA MILAS;12,0896
2621;83731526;20170101;YONTEM KOZMETIK ANONIM SIRKETI;604,48
2621;83731528;20170101;ADNAN ANTEP;60
2621;83731528;20170101;ADNAN TIC.PAZ. AS-MALATYA;60
2621;83731528;20170101;ADNAN TIC.PAZ. AS-MERSIN;34
2621;83731528;20170101;AYKANLAR GD SN TIC.AS-KONYA;40
2621;83731528;20170101;AYKANLAR IZMIR YENI;70
2621;83731528;20170101;AYKANLAR KOZMETIK TICARET VE P;40
2621;83731528;20170101;BEGENDIK ANKARA;9
2621;83731528;20170101;ECZACIBASI-HAKAN LOJISTIK;187
2621;83731528;20170101;HEDEF GIDA PZ. DAG SAN VE TIC;133
2621;83731528;20170101;HEDEF HADIMKOY;415
2621;83731528;20170101;HEDEF- OZEN BURSA;80
2621;83731528;20170101;HEDEF-CAGRI SANCAKTEPE;100
2621;83731528;20170101;METRO GROS. B.KOY.ALIS.HIZ.TIC;25
2621;83731528;20170101;MIGROS A.S.-(GEBZE MERKEZ XDOC;72
2621;83731528;20170101;MIGROS A.S.-(SARAY ANKARA);24
2621;83731528;20170101;MIGROS ANTALYA SERIK DEPO;20
2621;83731528;20170101;MIGROS AS-(PINARBASI) (TANSAS);29
2621;83731528;20170101;MIGROS ERZURUM DEPO;8
2621;83731528;20170101;MIGROS ESENYURT DAG.MERK.;11
2621;83731528;20170101;MIGROS MUGLA MERKEZ DEPO;15
2621;83731528;20170101;MIGROS T.A.S.-ADANA;20
2621;83731528;20170101;OZGUN GIDA KOZMETIK VE DAG. AS;60
2621;83731528;20170101;OZGUN GIDA SN. AS.-2-KAYSERI;40
2621;83731528;20170101;OZGUN GIDA SN. AS.-ZONGULDAK;30
2621;83731528;20170101;OZGUN KOZM. GIDA SAN AS.-ANKAR;100
2621;83731528;20170101;OZGUN KOZM. GIDA SAN. AS.-SAMS;30
2621;83731528;20170101;SECKIN ONUR PAZ.SN.TIC.AS-BURS;190
2621;83731528;20170101;SECKIN ONUR PAZ.SN.TIC.AS-ESKI;20
2621;83731528;20170101;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;60
2621;83731528;20170101;SUMER LOGISTIK SAN TIC. AS-ERZ;34
2621;83731528;20170101;SUMER LOGISTIK SAN TIC. AS-VAN;6
2621;83731528;20170101;SUMER LOJISTIK SAN.TC.AS-MARDI;14
2621;83731528;20170101;TESCO KIPA KITLE PAZARLAMA TIC;10
2621;83731528;20170101;YONTEM - ECOMMERCE;220
2621;83731528;20170101;YONTEM KOZMETIK ANONIM SIRKETI;660
2621;83731529;20170101;ADNAN ANTEP;82,2214
2621;83731529;20170101;ADNAN TIC.PAZ. AS-MALATYA;63,3327
2621;83731529;20170101;ADNAN TIC.PAZ. AS-MERSIN;72,2215
2621;83731529;20170101;AYKANLAR GD SN TIC.AS-KONYA;88,888
2621;83731529;20170101;AYKANLAR IZMIR YENI;122,221
2621;83731529;20170101;AYKANLAR KOZMETIK TICARET VE P;44,444
2621;83731529;20170101;AYKANLAR-ADESE ANKARA;27,7775
2621;83731529;20170101;BEGENDIK ANKARA;5,5555
2621;83731529;20170101;BIM A.S./ FILE ESENYURT;72,2215
2621;83731529;20170101;CARREFOUR A.S.(ADANA).DEPO-1;17,7776
2621;83731529;20170101;CARREFOUR A.S.(ANKARA).DEPO-1;-2,2222
2621;83731529;20170101;CARREFOUR A.S.(GEBZE).DEPO-1;111,11
2621;83731529;20170101;CARREFOUR A.S.(TORBALI).DEPO-1;13,3332
2621;83731529;20170101;ECZACIBASI-HAKAN LOJISTIK;63,3327
2621;83731529;20170101;HEDEF GIDA PZ. DAG SAN VE TIC;444,44
2621;83731529;20170101;HEDEF GIDA PZ. DAG SAN VE TIC;8,8888
2621;83731529;20170101;HEDEF HADIMKOY;634,4381
2621;83731529;20170101;HEDEF- OZEN BURSA;99,999
2621;83731529;20170101;HEDEF-CAGRI SANCAKTEPE;26,6664
2621;83731529;20170101;MAKRO MARKET A.S. # UYUM (ISTA;61,1105
2621;83731529;20170101;MAKRO MARKET A.S. (ANKARA);22,222
2621;83731529;20170101;MAKRO MARKET A.S. (KONYA);5,5555
2621;83731529;20170101;MAKRO MARKET A.S.(KAYSERI);5,5555
2621;83731529;20170101;MAKRO MARKET A.S.(SAMSUN);11,111
2621;83731529;20170101;METRO GROS. B.KOY.ALIS.HIZ.TIC;9,9999
2621;83731529;20170101;MIGROS A.S.-(GEBZE MERKEZ DEPO;66,666
2621;83731529;20170101;MIGROS A.S.-(GEBZE MERKEZ XDOC;416,6625
2621;83731529;20170101;MIGROS A.S.-(SARAY ANKARA);133,332
2621;83731529;20170101;MIGROS ANTALYA SERIK DEPO;94,4435
2621;83731529;20170101;MIGROS AS-(PINARBASI) (TANSAS);202,2202
2621;83731529;20170101;MIGROS ERZURUM DEPO;11,111
2621;83731529;20170101;MIGROS ESENYURT DAG.MERK.;152,2207
2621;83731529;20170101;MIGROS MUGLA MERKEZ DEPO;77,777
2621;83731529;20170101;MIGROS T.A.S.-ADANA;144,443
2621;83731529;20170101;OZGUN GIDA KOZMETIK VE DAG. AS;55,555
2621;83731529;20170101;OZGUN GIDA SN. AS.-2-KAYSERI;88,888
2621;83731529;20170101;OZGUN GIDA SN. AS.-ZONGULDAK;33,333
2621;83731529;20170101;OZGUN KOZM. GIDA SAN AS.-ANKAR;283,3305
2621;83731529;20170101;OZGUN KOZM. GIDA SAN. AS.-SAMS;44,444
2621;83731529;20170101;REAL H.MAR.ZIN.A.S # EKOL (GE;4,4444
2621;83731529;20170101;SECKIN ONUR PAZ.SN.TIC.AS-BURS;122,221
2621;83731529;20170101;SECKIN ONUR PAZ.SN.TIC.AS-ESKI;11,111
2621;83731529;20170101;SOK ADANA DAGITIM MERKEZI;88,888
2621;83731529;20170101;SOK ANTALYA DAGITIM MERKEZI;99,999
2621;83731529;20170101;SOK BURSA DEPO;66,666
2621;83731529;20170101;SOK ERZURUM DAGITIM MERKEZI;33,333
2621;83731529;20170101;SOK ESENYURT 2 DAGITIM MERKEZI;144,443
2621;83731529;20170101;SOK GEBZE 3 DAGITIM MERKEZI;244,442
2621;83731529;20170101;SOK IZMIR 2 DAGITIM MERKEZI;322,219
2621;83731529;20170101;SOK KAYSERI DEPO;66,666
2621;83731529;20170101;SOK MARKETLER T.A.S./ SOK BALI;77,777
2621;83731529;20170101;SOK MARKETLER TICARET A.S./ SO;55,555
2621;83731529;20170101;SOK MARKETLER TICARET A.S./ SO;77,777
2621;83731529;20170101;SOK MERSIN DAGITIM MERKEZI;33,333
2621;83731529;20170101;SOK SAMSUN DAGITIM MERKEZI;144,443
2621;83731529;20170101;SOK SERIK DAGITIM MERKEZI;122,221
2621;83731529;20170101;SOK YENIDOGAN DAGITIM MERKEZI;99,999
2621;83731529;20170101;SOK- AVRUPA ORTA DAGITIM MERKE;244,442
2621;83731529;20170101;SUMER LOGISTIK SAN TIC. AS-ERZ;27,7775
2621;83731529;20170101;SUMER LOGISTIK SAN TIC. AS-VAN;13,3332
2621;83731529;20170101;SUMER LOJISTIK SAN.TC.AS-MARDI;12,2221
2621;83731529;20170101;TESCO KIPA KITLE PAZARLAMA TIC;44,444
2621;83731529;20170101;TESCO KIPA MILAS;9,9999
2621;83731529;20170101;YONTEM KOZMETIK ANONIM SIRKETI;1588,873
2621;83731530;20170101;ADNAN ANTEP;38,8885
2621;83731530;20170101;ADNAN TIC.PAZ. AS-MALATYA;9,9999
2621;83731530;20170101;ADNAN TIC.PAZ. AS-MERSIN;44,444
2621;83731530;20170101;AYKANLAR GD SN TIC.AS-KONYA;7,7777
2621;83731530;20170101;AYKANLAR IZMIR YENI;118,8877
2621;83731530;20170101;AYKANLAR KOZMETIK TICARET VE P;11,111
2621;83731530;20170101;AYKANLAR-HPK;22,222
2621;83731530;20170101;CARREFOUR A.S.(ADANA).DEPO-1;26,6664
2621;83731530;20170101;CARREFOUR A.S.(ANKARA).DEPO-1;4,4444
2621;83731530;20170101;CARREFOUR A.S.(ANTALYA).DEPO-1;6,6666
2621;83731530;20170101;CARREFOUR A.S.(GEBZE).DEPO-1;159,9984
2621;83731530;20170101;CARREFOUR A.S.(SAMSUN).DEPO-1;2,2222
2621;83731530;20170101;CARREFOUR A.S.(TORBALI).DEPO-1;23,3331
2621;83731530;20170101;ECZACIBASI-HAKAN LOJISTIK;56,6661
2621;83731530;20170101;HEDEF GIDA PZ. DAG SAN VE TIC;347,7743
2621;83731530;20170101;HEDEF GIDA PZ. DAG SAN VE TIC;3,3333
2621;83731530;20170101;HEDEF HADIMKOY;483,3285
2621;83731530;20170101;HEDEF-CAGRI SANCAKTEPE;76,6659
2621;83731530;20170101;MIGROS A.S.-(GEBZE MERKEZ DEPO;27,7775
2621;83731530;20170101;MIGROS A.S.-(GEBZE MERKEZ XDOC;213,3312
2621;83731530;20170101;MIGROS A.S.-(SARAY ANKARA);66,666
2621;83731530;20170101;MIGROS ANTALYA SERIK DEPO;49,9995
2621;83731530;20170101;MIGROS AS-(PINARBASI) (TANSAS);84,4436
2621;83731530;20170101;MIGROS ERZURUM DEPO;5,5555
2621;83731530;20170101;MIGROS ESENYURT DAG.MERK.;116,6655
2621;83731530;20170101;MIGROS MUGLA MERKEZ DEPO;38,8885
2621;83731530;20170101;MIGROS T.A.S.-ADANA;66,666
2621;83731530;20170101;OZGUN GIDA KOZMETIK VE DAG. AS;55,555
2621;83731530;20170101;OZGUN GIDA SN. AS.-2-KAYSERI;44,444
2621;83731530;20170101;OZGUN GIDA SN. AS.-ZONGULDAK;33,333
2621;83731530;20170101;OZGUN KOZM. GIDA SAN AS.-ANKAR;109,9989
2621;83731530;20170101;OZGUN KOZM. GIDA SAN. AS.-SAMS;22,222
2621;83731530;20170101;REAL H.MAR.ZIN.A.S # EKOL (GE;3,3333
2621;83731530;20170101;SECKIN ONUR PAZ.SN.TIC.AS-BURS;99,999
2621;83731530;20170101;SUMER LOGISTIK SAN TIC. AS-ERZ;24,4442
2621;83731530;20170101;SUMER LOGISTIK SAN TIC. AS-VAN;6,6666
2621;83731530;20170101;SUMER LOJISTIK SAN.TC.AS-MARDI;8,8888
2621;83731530;20170101;TESCO KIPA KITLE PAZARLAMA TIC;61,1105
2621;83731530;20170101;TESCO KIPA MILAS;11,111
2621;83731530;20170101;YONTEM KOZMETIK ANONIM SIRKETI;1344,431
2621;83731531;20170101;ADNAN ANTEP;30,4878
2621;83731531;20170101;ADNAN TIC.PAZ. AS-MALATYA;37,332
2621;83731531;20170101;ADNAN TIC.PAZ. AS-MERSIN;15,555
2621;83731531;20170101;AYKANLAR GD SN TIC.AS-KONYA;20,5326
2621;83731531;20170101;AYKANLAR IZMIR YENI;78,3972
2621;83731531;20170101;AYKANLAR KOZMETIK TICARET VE P;17,4216
2621;83731531;20170101;AYKANLAR-HPK;9,333
2621;83731531;20170101;CARREFOUR A.S.(GEBZE).DEPO-1;14,9328
2621;83731531;20170101;ECZACIBASI-HAKAN LOJISTIK;91,4634
2621;83731531;20170101;HEDEF GIDA PZ. DAG SAN VE TIC;233,9472
2621;83731531;20170101;HEDEF GIDA PZ. DAG SAN VE TIC;3,7332
2621;83731531;20170101;HEDEF HADIMKOY;354,654
2621;83731531;20170101;HEDEF-CAGRI SANCAKTEPE;44,1762
2621;83731531;20170101;METRO GROS. B.KOY.ALIS.HIZ.TIC;39,1986
2621;83731531;20170101;MIGROS A.S.-(GEBZE MERKEZ XDOC;113,8626
2621;83731531;20170101;MIGROS A.S.-(SARAY ANKARA);41,6874
2621;83731531;20170101;MIGROS ANTALYA SERIK DEPO;15,555
2621;83731531;20170101;MIGROS AS-(PINARBASI) (TANSAS);45,4206
2621;83731531;20170101;MIGROS ERZURUM DEPO;6,222
2621;83731531;20170101;MIGROS ESENYURT DAG.MERK.;55,998
2621;83731531;20170101;MIGROS MUGLA MERKEZ DEPO;6,222
2621;83731531;20170101;MIGROS T.A.S.-ADANA;20,5326
2621;83731531;20170101;OZGUN GIDA KOZMETIK VE DAG. AS;34,8432
2621;83731531;20170101;OZGUN GIDA SN. AS.-2-KAYSERI;43,554
2621;83731531;20170101;OZGUN GIDA SN. AS.-ZONGULDAK;26,1324
2621;83731531;20170101;OZGUN KOZM. GIDA SAN AS.-ANKAR;59,109
2621;83731531;20170101;OZGUN KOZM. GIDA SAN. AS.-SAMS;17,4216
2621;83731531;20170101;SECKIN ONUR PAZ.SN.TIC.AS-BURS;66,5754
2621;83731531;20170101;SECKIN ONUR PAZ.SN.TIC.AS-ESKI;17,4216
2621;83731531;20170101;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;26,1324
2621;83731531;20170101;SUMER LOGISTIK SAN TIC. AS-ERZ;15,555
2621;83731531;20170101;SUMER LOGISTIK SAN TIC. AS-VAN;4,3554
2621;83731531;20170101;SUMER LOJISTIK SAN.TC.AS-MARDI;6,8442
2621;83731531;20170101;YONTEM - ECOMMERCE;78,3972
2621;83731531;20170101;YONTEM KOZMETIK ANONIM SIRKETI;318,5664
2621;83731532;20170101;ADNAN ANTEP;62,5768
2621;83731532;20170101;ADNAN TIC.PAZ. AS-MALATYA;36,9772
2621;83731532;20170101;ADNAN TIC.PAZ. AS-MERSIN;74,6655
2621;83731532;20170101;AYKANLAR IZMIR YENI;135,8201
2621;83731532;20170101;AYKANLAR KOZMETIK TICARET VE P;41,9549
2621;83731532;20170101;BEGENDIK ANKARA;27,0218
2621;83731532;20170101;BIM A.S./ FILE ESENYURT;36,9772
2621;83731532;20170101;CARREFOUR A.S.(ADANA).DEPO-1;34,1328
2621;83731532;20170101;CARREFOUR A.S.(ANKARA).DEPO-1;17,0664
2621;83731532;20170101;CARREFOUR A.S.(ANTALYA).DEPO-1;42,666
2621;83731532;20170101;CARREFOUR A.S.(GEBZE).DEPO-1;337,0614
2621;83731532;20170101;CARREFOUR A.S.(SAMSUN).DEPO-1;3,5555
2621;83731532;20170101;CARREFOUR A.S.(TORBALI).DEPO-1;34,1328
2621;83731532;20170101;ECZACIBASI-HAKAN LOJISTIK;39,1105
2621;83731532;20170101;HEDEF GIDA PZ. DAG SAN VE TIC;435,9043
2621;83731532;20170101;HEDEF GIDA PZ. DAG SAN VE TIC;11,3776
2621;83731532;20170101;HEDEF HADIMKOY;440,882
2621;83731532;20170101;HEDEF- OZEN BURSA;69,6878
2621;83731532;20170101;HEDEF-CAGRI SANCAKTEPE;13,5109
2621;83731532;20170101;MAKRO MARKET A.S. (ANKARA);2,1333
2621;83731532;20170101;MAKRO MARKET A.S. (KONYA);10,6665
2621;83731532;20170101;MAKRO MARKET A.S.(KAYSERI);14,222
2621;83731532;20170101;MAKRO MARKET A.S.(SAMSUN);7,111
2621;83731532;20170101;MIGROS A.S.-(GEBZE MERKEZ DEPO;56,888
2621;83731532;20170101;MIGROS A.S.-(GEBZE MERKEZ XDOC;389,6828
2621;83731532;20170101;MIGROS A.S.-(SARAY ANKARA);185,5971
2621;83731532;20170101;MIGROS ANTALYA SERIK DEPO;63,999
2621;83731532;20170101;MIGROS AS-(PINARBASI) (TANSAS);203,3746
2621;83731532;20170101;MIGROS ERZURUM DEPO;28,444
2621;83731532;20170101;MIGROS ESENYURT DAG.MERK.;221,1521
2621;83731532;20170101;MIGROS MUGLA MERKEZ DEPO;88,8875
2621;83731532;20170101;MIGROS T.A.S.-ADANA;131,5535
2621;83731532;20170101;OZGUN GIDA KOZMETIK VE DAG. AS;68,2656
2621;83731532;20170101;OZGUN GIDA SN. AS.-2-KAYSERI;59,7324
